order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit
4116,19-06-2023,First Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10004632,5,48.8,1216,66
4117,19-02-2022,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Binders,OFF-BI-10002813,2,0,-3,-3
4118,09-04-2022,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10002005,3,1,15,-5
4119,18-12-2022,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Storage,OFF-ST-10000060,7,9,448,78
4120,13-10-2023,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Binders,OFF-BI-10002706,8,2.7,87,7
4121,22-01-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,TEC-AC-10000199,4,0.6,17,-3
4122,06-01-2022,Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10002870,6,1.2,37,-3
4123,03-11-2023,Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Labels,OFF-LA-10004545,3,0.8,38,-2
4124,09-02-2023,Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10000962,2,0.6,28,-2
4125,06-01-2022,Standard Class,Corporate,United States,Watertown,New York,13601,East,Office Supplies,Appliances,OFF-AP-10004249,3,0.8,38,-2
4126,01-08-2023,Second Class,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,FUR-FU-10001602,3,4.5,85,5
4127,24-06-2022,First Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Art,OFF-AR-10003179,6,2,46,-4
4128,12-07-2023,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Storage,OFF-ST-10003722,6,1.4,68,8
4129,07-06-2022,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Technology,Machines,TEC-MA-10001127,3,78.6,2617,307
4130,06-11-2023,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Appliances,OFF-AP-10001947,4,2.1,67,7
4131,05-09-2023,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10001107,5,0.4,6,-4
4132,07-12-2022,Standard Class,Consumer,United States,Hollywood,Florida,33021,South,Office Supplies,Paper,OFF-PA-10000349,3,0.4,6,-4
4133,11-12-2022,Standard Class,Consumer,United States,Hollywood,Florida,33021,South,Office Supplies,Paper,OFF-PA-10003349,3,0.4,18,-2
4134,24-02-2022,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Office Supplies,Fasteners,OFF-FA-10002280,9,2,46,-4
4135,21-12-2023,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Technology,Machines,TEC-MA-10000029,3,6.3,207,17
4136,18-02-2022,Standard Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Binders,OFF-BI-10002854,5,5.5,105,15
4137,08-08-2022,Standard Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Storage,OFF-ST-10003716,7,47.4,1577,77
4138,08-05-2023,Standard Class,Consumer,United States,Alexandria,Virginia,22304,South,Office Supplies,Fasteners,OFF-FA-10000624,7,1.2,26,-4
4139,06-06-2023,First Class,Corporate,United States,Deer Park,Texas,77536,Central,Office Supplies,Binders,OFF-BI-10004654,6,0.4,6,-4
4140,30-11-2023,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,OFF-ST-10001228,3,1.2,37,7
4141,28-05-2023,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,FUR-FU-10003798,5,1.6,78,-2
4142,28-01-2022,Standard Class,Consumer,United States,Wichita,Kansas,67212,Central,Office Supplies,Labels,OFF-LA-10003148,3,0.4,18,-2
4143,09-06-2023,Standard Class,Consumer,United States,Midland,Michigan,48640,Central,Office Supplies,Binders,OFF-BI-10001249,9,2.4,56,6
4144,08-12-2022,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Art,OFF-AR-10003759,7,0.2,8,-2
4145,03-01-2022,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Art,OFF-AR-10001227,3,0.5,5,-5
4146,24-12-2022,Standard Class,Home Office,United States,San Francisco,California,94110,West,Furniture,Chairs,FUR-CH-10000863,1,6,115,15
4147,15-11-2023,Standard Class,Consumer,United States,Freeport,New York,11520,East,Furniture,Furnishings,FUR-FU-10004017,3,6.4,318,38
4148,29-05-2023,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Binders,OFF-BI-10000962,3,0.5,5,-5
4149,15-07-2022,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Storage,OFF-ST-10004507,1,0.3,7,-3
4150,27-02-2023,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Technology,Accessories,TEC-AC-10002942,1,1.2,58,8
4151,24-08-2023,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Storage,OFF-ST-10002344,4,7.8,257,17
4152,10-08-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,OFF-LA-10002475,5,0.9,27,-3
4153,04-02-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,OFF-PA-10003072,3,0.8,16,-4
4154,11-12-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,OFF-EN-10001509,3,0,-2,-2
4155,09-11-2022,Standard Class,Corporate,United States,Bristol,Tennessee,37620,South,Office Supplies,Binders,OFF-BI-10004781,4,2,35,5
4156,24-06-2022,Standard Class,Corporate,United States,Bristol,Tennessee,37620,South,Office Supplies,Binders,OFF-BI-10000145,3,0,-4,-4
4157,30-03-2022,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,TEC-AC-10003280,2,1.5,47,7
4158,07-12-2023,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10001107,6,0.6,28,-2
4159,08-06-2023,Standard Class,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10000533,3,0.4,18,-2
4160,21-03-2022,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Art,OFF-AR-10003056,3,0.3,7,-3
4161,19-12-2022,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10002834,3,27,535,55
4162,09-05-2022,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10002214,2,0.4,18,-2
4163,26-05-2022,Standard Class,Consumer,United States,Dover,New Hampshire,3820,East,Office Supplies,Labels,OFF-LA-10004484,4,0.6,17,-3
4164,20-08-2022,Standard Class,Consumer,United States,Dover,New Hampshire,3820,East,Office Supplies,Binders,OFF-BI-10003091,3,33.5,665,95
4165,19-12-2022,First Class,Corporate,United States,Aurora,Colorado,80013,West,Technology,Accessories,TEC-AC-10003027,7,5.1,167,27
4166,12-10-2022,First Class,Corporate,United States,Aurora,Colorado,80013,West,Office Supplies,Storage,OFF-ST-10003638,9,8.5,165,5
4167,14-12-2022,Standard Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Paper,OFF-PA-10003848,3,0.6,17,-3
4168,17-02-2022,First Class,Consumer,United States,Pasadena,California,91104,West,Office Supplies,Storage,OFF-ST-10002352,4,0.6,28,-2
4169,23-11-2023,First Class,Consumer,United States,Pasadena,California,91104,West,Furniture,Chairs,FUR-CH-10000229,2,8.6,428,28
4170,09-11-2022,First Class,Home Office,United States,Mesa,Arizona,85204,West,Office Supplies,Paper,OFF-PA-10000788,6,1.5,25,-5
4171,07-01-2023,First Class,Home Office,United States,Mesa,Arizona,85204,West,Office Supplies,Paper,OFF-PA-10002968,3,1.5,47,7
4172,20-03-2023,Standard Class,Consumer,United States,Fresno,California,93727,West,Office Supplies,Storage,OFF-ST-10002486,7,1.5,47,-3
4173,19-06-2022,Same Day,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Binders,OFF-BI-10002215,2,0.2,8,-2
4174,24-10-2022,Same Day,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Paper,OFF-PA-10000788,2,0.5,5,-5
4175,18-09-2022,Same Day,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Binders,OFF-BI-10003364,2,2.4,56,6
4176,25-05-2023,First Class,Home Office,United States,Santa Ana,California,92704,West,Office Supplies,Art,OFF-AR-10003582,2,1.2,58,8
4177,31-01-2023,Standard Class,Corporate,United States,Columbia,South Carolina,29203,South,Technology,Phones,TEC-PH-10003273,5,18.9,627,87
4178,26-05-2023,Standard Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Paper,OFF-PA-10000100,3,4.8,116,16
4179,17-10-2023,Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10001776,5,1.5,47,7
4180,29-07-2022,Standard Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10004182,9,0.3,7,-3
4181,25-12-2022,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Binders,OFF-BI-10000756,5,0,-4,-4
4182,21-06-2022,Standard Class,Home Office,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10001539,4,9.6,317,57
4183,08-06-2023,Standard Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10002377,3,0.6,17,-3
4184,25-04-2022,Standard Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10000991,3,17,335,45
4185,10-04-2022,First Class,Corporate,United States,Franklin,Massachusetts,2038,East,Furniture,Bookcases,FUR-BO-10002853,1,1.6,78,8
4186,27-10-2023,First Class,Consumer,United States,Baltimore,Maryland,21215,East,Technology,Accessories,TEC-AC-10004510,6,5,95,5
4187,11-08-2022,Standard Class,Corporate,United States,Mcallen,Texas,78501,Central,Office Supplies,Binders,OFF-BI-10003712,7,0.4,6,-4
4188,18-12-2023,Standard Class,Corporate,United States,Mcallen,Texas,78501,Central,Office Supplies,Binders,OFF-BI-10002571,1,0,-4,-4
4189,10-02-2023,Standard Class,Corporate,United States,Mcallen,Texas,78501,Central,Office Supplies,Storage,OFF-ST-10004835,2,0.2,8,-2
4190,19-04-2022,Second Class,Corporate,United States,Iowa City,Iowa,52240,Central,Office Supplies,Paper,OFF-PA-10004022,1,0.2,8,-2
4191,29-11-2022,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Technology,Copiers,TEC-CO-10004722,3,525,10495,1255
4192,15-08-2022,Same Day,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Paper,OFF-PA-10004248,5,0.8,16,-4
4193,20-05-2022,Standard Class,Corporate,United States,Boise,Idaho,83704,West,Furniture,Tables,FUR-TA-10000577,2,35,695,65
4194,13-04-2022,Standard Class,Corporate,United States,Boise,Idaho,83704,West,Technology,Phones,TEC-PH-10001254,3,6,298,28
4195,03-08-2023,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Art,OFF-AR-10001044,2,1,48,-2
4196,19-03-2023,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Furniture,Furnishings,FUR-FU-10002597,5,0.4,18,-2
4197,12-06-2023,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Labels,OFF-LA-10004093,3,0.8,16,-4
4198,06-12-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,OFF-AP-10000179,4,7.8,388,38
4199,15-07-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10001072,4,0.6,17,-3
4200,29-01-2022,Same Day,Home Office,United States,New York City,New York,10024,East,Office Supplies,Labels,OFF-LA-10004093,1,0.2,8,-2
4201,19-11-2022,Same Day,Home Office,United States,New York City,New York,10024,East,Technology,Copiers,TEC-CO-10002095,2,40,795,135
4202,03-03-2022,Same Day,Home Office,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10002713,6,1.6,36,-4
4203,29-06-2022,Same Day,Home Office,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10002254,7,5.4,177,7
4204,09-02-2023,Second Class,Consumer,United States,Cranston,Rhode Island,2920,East,Office Supplies,Art,OFF-AR-10001683,5,2,46,6
4205,24-02-2022,Second Class,Consumer,United States,Cranston,Rhode Island,2920,East,Office Supplies,Paper,OFF-PA-10002195,2,0.5,5,-5
4206,11-04-2022,Second Class,Consumer,United States,Cranston,Rhode Island,2920,East,Furniture,Furnishings,FUR-FU-10002364,2,0.4,6,-4
4207,22-03-2023,Second Class,Consumer,United States,Cranston,Rhode Island,2920,East,Office Supplies,Binders,OFF-BI-10004001,2,0.9,27,-3
4208,02-06-2023,Second Class,Consumer,United States,Cranston,Rhode Island,2920,East,Furniture,Furnishings,FUR-FU-10000023,3,0.6,17,-3
4209,13-02-2023,Second Class,Consumer,United States,Cranston,Rhode Island,2920,East,Furniture,Chairs,FUR-CH-10002320,5,80,1595,125
4210,12-10-2022,Second Class,Consumer,United States,Cranston,Rhode Island,2920,East,Furniture,Tables,FUR-TA-10003238,1,15.6,386,26
4211,13-11-2023,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,OFF-PA-10004965,2,0.8,16,-4
4212,08-11-2023,Second Class,Consumer,United States,Richmond,Kentucky,40475,South,Office Supplies,Paper,OFF-PA-10003016,3,0.5,5,-5
4213,08-03-2023,Second Class,Consumer,United States,Richmond,Kentucky,40475,South,Office Supplies,Art,OFF-AR-10003651,2,0.2,8,-2
4214,02-01-2022,Second Class,Consumer,United States,Richmond,Kentucky,40475,South,Office Supplies,Paper,OFF-PA-10001363,2,0.4,18,-2
4215,05-10-2023,Standard Class,Consumer,United States,Mishawaka,Indiana,46544,Central,Office Supplies,Binders,OFF-BI-10003876,3,6.5,125,5
4216,12-09-2022,Standard Class,Consumer,United States,Mount Vernon,New York,10550,East,Office Supplies,Envelopes,OFF-EN-10004007,4,1.8,57,7
4217,16-07-2023,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Labels,OFF-LA-10002271,3,0.2,8,-2
4218,29-06-2022,First Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Bookcases,FUR-BO-10003894,8,9.6,478,88
4219,30-07-2023,First Class,Corporate,United States,San Francisco,California,94110,West,Technology,Machines,TEC-MA-10000418,2,96,4798,768
4220,05-12-2023,Second Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10004243,2,1.6,36,-4
4221,08-01-2022,Second Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10001759,6,0.4,18,-2
4222,28-08-2022,Second Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Machines,TEC-MA-10001570,5,19.5,385,15
4223,20-05-2023,Second Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10004804,2,4,96,6
4224,09-08-2023,Second Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Bookcases,FUR-BO-10001519,3,8.5,165,5
4225,06-05-2023,First Class,Consumer,United States,Quincy,Illinois,62301,Central,Office Supplies,Binders,OFF-BI-10000343,2,0,-3,-3
4226,17-03-2022,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10003930,3,1.8,88,8
4227,15-11-2022,Standard Class,Consumer,United States,Urbandale,Iowa,50322,Central,Office Supplies,Fasteners,OFF-FA-10004854,4,1,48,8
4228,09-08-2022,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10003396,1,3,55,5
4229,22-06-2023,First Class,Corporate,United States,Richmond,Indiana,47374,Central,Office Supplies,Paper,OFF-PA-10001994,1,0.6,17,-3
4230,06-11-2022,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Furniture,Furnishings,FUR-FU-10003601,9,6.6,328,38
4231,21-03-2023,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Binders,OFF-BI-10003429,9,0.5,5,-5
4232,23-12-2023,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Paper,OFF-PA-10000232,3,0.6,17,-3
4233,16-09-2022,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Paper,OFF-PA-10002195,6,0.9,27,7
4234,13-02-2022,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Binders,OFF-BI-10004492,1,0.5,5,-5
4235,25-03-2023,First Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,OFF-PA-10004000,3,0.4,6,-4
4236,13-04-2023,First Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Labels,OFF-LA-10004425,9,0.6,17,-3
4237,14-08-2023,Standard Class,Home Office,United States,Rockford,Illinois,61107,Central,Office Supplies,Binders,OFF-BI-10000948,4,0.3,7,-3
4238,16-06-2022,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,OFF-AR-10001972,7,0.3,7,-3
4239,11-08-2023,First Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10004587,1,0.8,16,-4
4240,30-09-2023,Standard Class,Corporate,United States,Grand Rapids,Michigan,49505,Central,Office Supplies,Paper,OFF-PA-10000994,2,4.2,208,8
4241,02-12-2023,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Appliances,OFF-AP-10001366,4,2,35,-5
4242,03-11-2022,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Binders,OFF-BI-10001636,3,1,15,-5
4243,24-02-2022,First Class,Home Office,United States,Springfield,Virginia,22153,South,Technology,Phones,TEC-PH-10001448,3,3,148,18
4244,11-03-2023,First Class,Home Office,United States,Springfield,Virginia,22153,South,Office Supplies,Paper,OFF-PA-10001776,3,0.9,27,-3
4245,04-03-2022,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Technology,Accessories,TEC-AC-10002323,3,2.8,66,6
4246,05-02-2022,Standard Class,Home Office,United States,Baltimore,Maryland,21215,East,Office Supplies,Art,OFF-AR-10004582,1,0,-5,-5
4247,06-02-2023,Standard Class,Home Office,United States,Baltimore,Maryland,21215,East,Furniture,Furnishings,FUR-FU-10000576,5,52.5,1045,45
4248,30-07-2023,Standard Class,Home Office,United States,Baltimore,Maryland,21215,East,Furniture,Furnishings,FUR-FU-10004270,5,1,15,-5
4249,09-02-2023,Second Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Binders,OFF-BI-10004236,6,4.5,85,5
4250,28-02-2022,Second Class,Consumer,United States,Fairfield,Connecticut,6824,East,Furniture,Chairs,FUR-CH-10004997,4,30,746,76
4251,12-12-2023,Same Day,Corporate,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10000988,7,26.7,887,47
4252,18-07-2023,Same Day,Consumer,United States,Lakeland,Florida,33801,South,Technology,Phones,TEC-PH-10004897,7,3,55,5
4253,05-07-2022,Same Day,Consumer,United States,Lakeland,Florida,33801,South,Office Supplies,Art,OFF-AR-10002656,2,0.4,6,-4
4254,06-11-2023,Same Day,Consumer,United States,Lakeland,Florida,33801,South,Technology,Phones,TEC-PH-10004924,2,0.3,7,-3
4255,09-08-2022,First Class,Consumer,United States,Freeport,Illinois,61032,Central,Office Supplies,Paper,OFF-PA-10003127,3,1.8,57,7
4256,31-10-2023,First Class,Consumer,United States,Freeport,Illinois,61032,Central,Office Supplies,Binders,OFF-BI-10000778,4,2,98,18
4257,16-11-2023,First Class,Consumer,United States,Freeport,Illinois,61032,Central,Furniture,Furnishings,FUR-FU-10001424,3,0.5,5,-5
4258,16-05-2023,Standard Class,Corporate,United States,Medford,Oregon,97504,West,Office Supplies,Binders,OFF-BI-10000962,2,0.4,6,-4
4259,16-10-2023,First Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10002880,2,4,198,28
4260,24-12-2022,Second Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Envelopes,OFF-EN-10004386,2,2,46,6
4261,10-03-2022,Second Class,Corporate,United States,Fairfield,Connecticut,6824,East,Office Supplies,Labels,OFF-LA-10001045,5,0.4,6,-4
4262,12-10-2023,Standard Class,Consumer,United States,Moorhead,Minnesota,56560,Central,Technology,Accessories,TEC-AC-10002006,4,1.2,58,8
4263,08-08-2023,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Appliances,OFF-AP-10001242,1,3.2,76,6
4264,14-04-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10000216,3,0.4,6,-4
4265,29-12-2023,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Furniture,Tables,FUR-TA-10002774,8,25.8,857,137
4266,28-06-2023,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Binders,OFF-BI-10004364,3,0,-3,-3
4267,05-07-2023,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Furniture,Bookcases,FUR-BO-10000780,7,38.4,956,126
4268,02-02-2022,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Binders,OFF-BI-10001989,3,0.2,8,-2
4269,13-12-2023,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Technology,Accessories,TEC-AC-10004001,5,6.8,166,16
4270,09-08-2022,Second Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Tables,FUR-TA-10000688,4,17.4,868,168
4271,28-01-2023,Standard Class,Corporate,United States,Jackson,Tennessee,38301,South,Furniture,Furnishings,FUR-FU-10003930,11,20.7,687,117
4272,22-03-2023,Second Class,Corporate,United States,Baltimore,Maryland,21215,East,Furniture,Furnishings,FUR-FU-10000965,4,10.5,205,35
4273,09-06-2022,Same Day,Consumer,United States,Murray,Utah,84107,West,Technology,Phones,TEC-PH-10004071,9,2.8,66,6
4274,21-11-2022,Same Day,Consumer,United States,Murray,Utah,84107,West,Office Supplies,Art,OFF-AR-10001044,1,1.2,26,6
4275,17-08-2023,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10004140,1,0,-3,-3
4276,05-10-2023,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,OFF-AP-10002684,2,2.5,45,5
4277,18-08-2023,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Storage,OFF-ST-10000046,2,9.6,317,47
4278,03-01-2023,Standard Class,Corporate,United States,Lakewood,New Jersey,8701,East,Technology,Machines,TEC-MA-10001047,7,273,9097,1457
4279,01-01-2022,Standard Class,Corporate,United States,Lakewood,New Jersey,8701,East,Furniture,Furnishings,FUR-FU-10000550,2,0.3,7,-3
4280,30-12-2022,Standard Class,Corporate,United States,Lakewood,New Jersey,8701,East,Office Supplies,Binders,OFF-BI-10002432,5,1.2,26,6
4281,13-10-2023,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10004470,2,0.2,8,-2
4282,05-04-2022,Standard Class,Home Office,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10001797,2,2.1,67,-3
4283,30-11-2022,First Class,Consumer,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Labels,OFF-LA-10003720,1,0,-4,-4
4284,12-11-2022,First Class,Consumer,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Binders,OFF-BI-10004600,3,55,1095,135
4285,24-02-2022,Second Class,Corporate,United States,Port Arthur,Texas,77642,Central,Furniture,Bookcases,FUR-BO-10003965,2,10,246,6
4286,01-01-2023,Second Class,Corporate,United States,Port Arthur,Texas,77642,Central,Office Supplies,Labels,OFF-LA-10000240,2,0.4,6,-4
4287,13-05-2023,Second Class,Corporate,United States,Port Arthur,Texas,77642,Central,Technology,Copiers,TEC-CO-10001571,1,22,435,45
4288,15-01-2022,Standard Class,Home Office,United States,Nashville,Tennessee,37211,South,Office Supplies,Storage,OFF-ST-10000736,1,1.8,57,7
4289,18-10-2023,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Binders,OFF-BI-10002082,5,0.9,27,-3
4290,24-12-2023,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10002250,3,0.4,6,-4
4291,20-01-2022,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10000122,2,0.3,7,-3
4292,06-08-2022,Second Class,Home Office,United States,Los Angeles,California,90004,West,Furniture,Tables,FUR-TA-10003748,9,27,897,97
4293,18-05-2023,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Appliances,OFF-AP-10001394,1,5.7,187,17
4294,12-02-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10004896,3,1.5,47,-3
4295,17-02-2023,Standard Class,Corporate,United States,Redmond,Oregon,97756,West,Furniture,Tables,FUR-TA-10002607,5,7.2,176,6
4296,24-09-2022,Standard Class,Consumer,United States,Citrus Heights,California,95610,West,Furniture,Furnishings,FUR-FU-10001215,3,6.5,125,15
4297,19-07-2022,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10000419,4,1.5,47,-3
4298,22-09-2022,Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Technology,Phones,TEC-PH-10001459,13,218.5,4365,735
4299,11-10-2023,Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Paper,OFF-PA-10000241,2,1.5,47,7
4300,02-05-2023,Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Appliances,OFF-AP-10003040,6,6.4,156,16
4301,02-04-2023,Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Furniture,Furnishings,FUR-FU-10001852,2,0,-4,-4
4302,29-08-2023,Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Paper,OFF-PA-10000141,5,0.2,8,-2
4303,02-08-2023,Second Class,Home Office,United States,Lakewood,Ohio,44107,East,Office Supplies,Art,OFF-AR-10002804,1,0,-3,-3
4304,22-07-2023,Same Day,Consumer,United States,The Colony,Texas,75056,Central,Office Supplies,Envelopes,OFF-EN-10003862,7,1.8,57,7
4305,14-04-2023,Second Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10000448,4,2.4,56,-4
4306,08-05-2022,Second Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Phones,TEC-PH-10000526,5,11.4,377,57
4307,01-06-2022,Same Day,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,OFF-BI-10002764,3,0.5,5,-5
4308,19-09-2023,Same Day,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,OFF-BI-10001524,2,1.2,26,-4
4309,26-10-2023,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10001079,7,26.8,666,46
4310,26-04-2023,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Tables,FUR-TA-10002041,4,11.4,568,98
4311,29-11-2023,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,OFF-BI-10001036,3,0.8,16,-4
4312,09-12-2022,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10000223,3,0.6,17,-3
4313,13-03-2022,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Machines,TEC-MA-10003246,4,13.5,447,57
